@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1093,'2021/01/06 03:35:20:742',4,-10205364,-10534069,-11846334,-12043713,-12767435,-13162963,-13097941,-13426136,-14016988,-14410975,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-6447460,-1906713,-328452,-1314577,-4668997,-7434361,-8223363,-11844030,-12831438,-13950941,-4867399,-525573,-131587,-131587,-1971996,-6184037,-7566206,-11121079,-12568525,-13951198,-5854812,-2103833,-591623,-262916,-4471352,-8158079,-11054252,-12502469,-13488852,-14410720,-7962757,-6908264,-6051924,-4538173,-5722704,-10199200,-12369855,-12896971,-14081499,-14476257,-9543839,-9346199,-9344913,-9541266,-7763577,-10989229,-12306117,-13096145,-13950939,-14476513,-10137000,-9875881,-10728620,-11253423,-10858412,-10792110,-12241607,-13031634,-13623001,-14345183,1,1,1,1
1094,'2021/01/06 03:35:20:742',4,-10205364,-10534069,-11846334,-12043713,-12767435,-13162963,-13097941,-13426136,-14016988,-14410975,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4867399,-525573,-131587,-131587,-1971996,-6184037,-7566206,-11121079,-12568525,-13951198,-5854812,-2103833,-591623,-262916,-4471352,-8158079,-11054252,-12502469,-13488852,-14410720,-7962757,-6908264,-6051924,-4538173,-5722704,-10199200,-12369855,-12896971,-14081499,-14476257,-9543839,-9346199,-9344913,-9541266,-7763577,-10989229,-12306117,-13096145,-13950939,-14476513,-10137000,-9875881,-10728620,-11253423,-10858412,-10792110,-12241607,-13031634,-13623001,-14345183,1,1,1,1
1095,'2021/01/06 03:35:20:742',4,-10205364,-10534069,-11846334,-12043713,-12767435,-13162963,-13097941,-13426136,-14016988,-14410975,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-5854812,-2103833,-591623,-262916,-4471352,-8158079,-11054252,-12502469,-13488852,-14410720,-7962757,-6908264,-6051924,-4538173,-5722704,-10199200,-12369855,-12896971,-14081499,-14476257,-9543839,-9346199,-9344913,-9541266,-7763577,-10989229,-12306117,-13096145,-13950939,-14476513,-10137000,-9875881,-10728620,-11253423,-10858412,-10792110,-12241607,-13031634,-13623001,-14345183,1,1,1,1
1096,'2021/01/06 03:35:20:743',4,-10205364,-10534069,-11846334,-12043713,-12767435,-13162963,-13097941,-13426136,-14016988,-14410975,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-7962757,-6908264,-6051924,-4538173,-5722704,-10199200,-12369855,-12896971,-14081499,-14476257,-9543839,-9346199,-9344913,-9541266,-7763577,-10989229,-12306117,-13096145,-13950939,-14476513,-10137000,-9875881,-10728620,-11253423,-10858412,-10792110,-12241607,-13031634,-13623001,-14345183,1,1,1,1
1097,'2021/01/06 03:35:20:743',4,-10205364,-10534069,-11846334,-12043713,-12767435,-13162963,-13097941,-13426136,-14016988,-14410975,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-9543839,-9346199,-9344913,-9541266,-7763577,-10989229,-12306117,-13096145,-13950939,-14476513,-10137000,-9875881,-10728620,-11253423,-10858412,-10792110,-12241607,-13031634,-13623001,-14345183,1,1,1,1
1098,'2021/01/06 03:35:20:743',4,-10205364,-10534069,-11846334,-12043713,-12767435,-13162963,-13097941,-13426136,-14016988,-14410975,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10137000,-9875881,-10728620,-11253423,-10858412,-10792110,-12241607,-13031634,-13623001,-14345183,1,1,1,1
1099,'2021/01/06 03:35:20:744',4,-10205364,-10534069,-11846334,-12043713,-12767435,-13162963,-13097941,-13426136,-14016988,-14410975,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1100,'2021/01/06 03:35:20:775',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-7569803,-9479332,-10463399,-11056306,-11912129,-12701387,-13227731,-13622232,-14082269,-14476770,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1101,'2021/01/06 03:35:20:775',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-5592418,-5131605,-7697527,-8685448,-10134692,-11910590,-12963019,-13621205,-14080986,-14476770,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1102,'2021/01/06 03:35:20:775',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-5789279,-788490,-1774872,-3945526,-7763062,-10790824,-12108480,-12899023,-13358806,-14083297,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1103,'2021/01/06 03:35:20:775',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3419697,-197380,-131587,-262916,-4011323,-8027268,-11055792,-12503496,-13621207,-14411235,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1104,'2021/01/06 03:35:20:776',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-4340539,-657416,-197380,-328709,-4800325,-7237242,-9736861,-12106175,-14277339,-14804709,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1105,'2021/01/06 03:35:20:776',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-7632246,-5985875,-4997692,-2892577,-7368045,-10856105,-12434881,-13158861,-14277597,-14738917,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1106,'2021/01/06 03:35:20:776',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-9872032,-9279379,-9408909,-8882055,-8158077,-12173246,-12766668,-13753562,-14476001,-14870502,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1107,'2021/01/06 03:35:20:776',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-10795699,-10664370,-11647668,-12041400,-10987946,-11845055,-13162708,-13754588,-14280161,-14739685,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1108,'2021/01/06 03:35:20:777',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-10994619,-11323070,-12437955,-12569286,-12700618,-12240327,-13425623,-14017502,-14345953,-14674148,1,1,1,1
1109,'2021/01/06 03:35:20:777',4,-7438729,-8294542,-9740701,-10400428,-11387580,-12373447,-13031121,-13622486,-14411229,-14345695,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-12703954,-13491157,-14213081,-14213340,-14542050,-14278622,-14607843,-14936807,-15133930,-15265259,1,1,1,1
1110,'2021/01/06 03:35:20:808',4,-3224641,-4409932,-6450283,-8688013,-10727083,-11715260,-12308936,-12965840,-13820635,-14083809,-4210512,-5659489,-7633017,-8950160,-10726572,-12042687,-12767436,-13227731,-14082781,-14214625,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-12703954,-13491157,-14213081,-14213340,-14542050,-14278622,-14607843,-14936807,-15133930,-15265259,1,1,1,1
1111,'2021/01/06 03:35:20:808',4,-3224641,-4409932,-6450283,-8688013,-10727083,-11715260,-12308936,-12965840,-13820635,-14083809,-1644569,-328710,-2104863,-5591892,-8948620,-11122098,-12438471,-13292755,-14411233,-14674406,-3814717,-526089,-2301472,-5064265,-8552836,-10923694,-12109251,-12767183,-13951197,-14411748,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-12703954,-13491157,-14213081,-14213340,-14542050,-14278622,-14607843,-14936807,-15133930,-15265259,1,1,1,1
1112,'2021/01/06 03:35:20:809',4,-3224641,-4409932,-6450283,-8688013,-10727083,-11715260,-12308936,-12965840,-13820635,-14083809,-1644569,-328710,-2104863,-5591892,-8948620,-11122098,-12438471,-13292755,-14411233,-14674406,-1512211,-131588,-131587,-1511700,-7039084,-10724518,-12632771,-14014167,-14869988,-15067881,-2235166,-131588,-131588,-722953,-6051674,-9737881,-11844282,-13357008,-14541280,-14870502,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-12703954,-13491157,-14213081,-14213340,-14542050,-14278622,-14607843,-14936807,-15133930,-15265259,1,1,1,1
1113,'2021/01/06 03:35:20:809',4,-3224641,-4409932,-6450283,-8688013,-10727083,-11715260,-12308936,-12965840,-13820635,-14083809,-1644569,-328710,-2104863,-5591892,-8948620,-11122098,-12438471,-13292755,-14411233,-14674406,-1512211,-131588,-131587,-1511700,-7039084,-10724518,-12632771,-14014167,-14869988,-15067881,-3880499,-460038,-131587,-1051662,-5591642,-9934749,-13290444,-14474718,-15001574,-15199467,-3814451,-657159,-131588,-591368,-5327442,-8816270,-12961478,-14014423,-14804195,-15002088,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-12703954,-13491157,-14213081,-14213340,-14542050,-14278622,-14607843,-14936807,-15133930,-15265259,1,1,1,1
1114,'2021/01/06 03:35:20:809',4,-3224641,-4409932,-6450283,-8688013,-10727083,-11715260,-12308936,-12965840,-13820635,-14083809,-1644569,-328710,-2104863,-5591892,-8948620,-11122098,-12438471,-13292755,-14411233,-14674406,-1512211,-131588,-131587,-1511700,-7039084,-10724518,-12632771,-14014167,-14869988,-15067881,-3880499,-460038,-131587,-1051662,-5591642,-9934749,-13290444,-14474718,-15001574,-15199467,-7434608,-5261896,-3682351,-3024423,-7894909,-11448497,-13620434,-14606816,-15001574,-15199466,-7631729,-5788235,-4339764,-2760992,-8157567,-11316656,-12830663,-14146522,-14804195,-15067881,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-12703954,-13491157,-14213081,-14213340,-14542050,-14278622,-14607843,-14936807,-15133930,-15265259,1,1,1,1
1115,'2021/01/06 03:35:20:809',4,-3224641,-4409932,-6450283,-8688013,-10727083,-11715260,-12308936,-12965840,-13820635,-14083809,-1644569,-328710,-2104863,-5591892,-8948620,-11122098,-12438471,-13292755,-14411233,-14674406,-1512211,-131588,-131587,-1511700,-7039084,-10724518,-12632771,-14014167,-14869988,-15067881,-3880499,-460038,-131587,-1051662,-5591642,-9934749,-13290444,-14474718,-15001574,-15199467,-7434608,-5261896,-3682351,-3024423,-7894909,-11448497,-13620434,-14606816,-15001574,-15199466,-10331555,-10066839,-9737102,-8814718,-9802389,-12765126,-13818582,-14673122,-15067623,-15331051,-10134433,-9607060,-9671310,-9078662,-9209996,-12502212,-12897740,-13423313,-14475744,-15067880,-11190715,-11517881,-12369851,-12632769,-11316655,-12634570,-13753561,-14081755,-14607330,-15067368,-12112330,-12767947,-13423309,-13554897,-13620180,-13357522,-14410976,-14739428,-14936295,-15198953,-12703954,-13491157,-14213081,-14213340,-14542050,-14278622,-14607843,-14936807,-15133930,-15265259,1,1,1,1
